latitude15,longitude15,latitude05,longitude05
40.74791179,-73.98052056,40.73267814,-74.00330152
40.71751014,-73.99597274,40.73267814,-74.00330152
40.78281017,-73.95150745,40.73267814,-74.00330152
40.7226696,-73.97718111,40.73259292,-74.00646592
40.76726396,-73.99030242,40.72863962,-73.98456497
40.72569708,-73.97909807,40.72912813,-73.9841824
40.74990774,-73.97654061,40.72923242,-73.98410661
40.7357081,-73.99817893,40.78609035,-73.94263743
40.76362307,-73.96388853,40.78667477,-73.94221081
40.73722897,-74.00564484,40.78667477,-73.94221081
40.74704876,-73.99280743,40.7091464,-74.01491473
40.7940205,-73.97446103,40.70976675,-74.01468402
40.76178034,-73.98700411,40.70976675,-74.01468402
40.73712447,-74.00566547,40.7651477,-73.97119958
40.74668938,-73.98064292,40.76502961,-73.97092166
40.73690405,-73.99975421,40.72552781,-73.99181022
40.7351854,-74.00014346,40.72581053,-73.99199058
40.74991592,-73.96916843,40.72537682,-73.99139894
40.80197849,-73.95247373,40.72532191,-73.99126546
40.78288379,-73.9572061,40.72581053,-73.99199058
40.77179879,-73.95026521,40.72523955,-73.99106704
40.74638074,-73.99121011,40.725127,-73.99080008
40.77324631,-73.94498302,40.7251819,-73.99093356
40.76213929,-73.9878568,40.79111843,-73.97131475
40.77745049,-73.98114646,40.74543836,-74.00647439
40.78304743,-73.95621895,40.74543836,-74.00647439
40.77003335,-73.96523663,40.76212925,-73.99542275
40.73630834,-74.00351888,40.80195582,-73.95745092
40.73610497,-74.00010868,40.80195582,-73.95745092
40.78320861,-73.95696855,40.76711539,-73.97005433
40.76375539,-73.96420398,40.76698082,-73.96977642
40.77253198,-73.95712179,40.76654463,-73.97063581
40.77681563,-73.97964187,40.76599809,-73.96934005
40.77678606,-73.97957179,40.7659569,-73.96924621
40.7352826,-74.00020241,40.76598436,-73.96930757
40.74659951,-73.98042948,40.76585253,-73.96899356
40.79454723,-73.97570957,40.77086838,-73.94921405
40.72441136,-73.98349573,40.77072001,-73.94886758
40.76445151,-73.9894418,40.77122006,-73.95000805
40.77329681,-73.94510306,40.77122006,-73.95000805
40.76998064,-73.96511119,40.77122006,-73.95000805
40.80634619,-73.96778354,40.77122006,-73.95000805
40.7790606,-73.98073675,40.76586353,-73.96906575
40.78508237,-73.95098228,40.76550648,-73.96822118
40.77767973,-73.98168977,40.76550648,-73.96822118
40.74700749,-73.99270876,40.76550648,-73.96822118
40.76513137,-73.99105529,40.76550648,-73.96822118
40.76431181,-73.98911027,0,0
40.72607101,-74.00141398,40.85547923,-73.93674316
40.72262895,-73.99058037,40.80521844,-73.9551804
40.76509278,-73.99096372,40.80521844,-73.9551804
40.72414133,-73.98285511,40.80521844,-73.9551804
40.80166999,-73.95245635,40.80534207,-73.95547652
40.78502767,-73.95085289,40.80534207,-73.95547652
40.78500098,-73.95078978,40.80521844,-73.9551804
40.77221829,-73.95637755,40.80521844,-73.9551804
40.72507263,-73.97919872,40.80521844,-73.9551804
40.73514179,-74.00011701,40.80521844,-73.9551804
40.76442756,-73.98938497,40.80534207,-73.95547652
40.7721618,-73.95453427,40.74770553,-74.00624002
40.73523375,-74.00017279,40.7483697,-74.00736611
40.74987927,-73.97620635,40.80582817,-73.95622392
40.77270726,-73.95753764,40.80582817,-73.95622392
40.73743906,-74.00560337,40.77217979,-73.95440114
40.76231743,-73.98827999,40.77219353,-73.95443723
40.76358766,-73.98871607,40.77216331,-73.95436505
40.72613223,-73.9875851,40.78534405,-73.97356693
40.76343994,-73.99063939,40.78534405,-73.97356693
40.77276595,-73.95767689,40.79413784,-73.97217661
40.73876393,-73.98081449,40.78002438,-73.95471713
40.79861678,-73.9708825,40.80288867,-73.94380048
40.77453223,-73.9817381,40.80288867,-73.94380048
40.72628559,-73.98801793,40.78060603,-73.95414622
40.73605177,-74.00344299,40.78060603,-73.95414622
40.78505649,-73.95092105,40.78058955,-73.95410651
40.76321543,-73.99010554,40.78058955,-73.95410651
40.72633629,-73.98813774,40.78037802,-73.9536517
40.78081658,-73.97616837,40.73973618,-73.98133631
40.78288761,-73.97180155,40.80443707,-73.95750713
40.72617727,-73.98769151,40.78258806,-73.95496454
40.71217726,-73.99233073,40.78297239,-73.95515205
40.72604885,-74.0013688,40.78258806,-73.95496454
40.74990766,-73.97627355,40.78297239,-73.95515205
40.77457212,-73.98183368,40.7331886,-73.9948799
40.77265336,-73.95740976,40.73197251,-73.99198983
40.72624222,-73.98791547,40.73197251,-73.99198983
40.78299365,-73.95609137,40.73254899,-73.9933645
40.76347097,-73.96156549,40.73197251,-73.99198983
40.76445032,-73.98808249,40.73197251,-73.99198983
40.72637933,-73.98823942,40.73232938,-73.99288463
40.76350105,-73.9907847,40.73232938,-73.99288463
40.7725932,-73.95726704,40.73232938,-73.99288463
40.72658025,-73.98864366,40.73232938,-73.99288463
40.7716038,-73.95714164,40.73142359,-73.99250947
40.78316348,-73.97245416,40.73391595,-73.99479685
40.74644236,-73.98005629,40.73378968,-73.99445046
40.76329248,-73.99028875,40.73373203,-73.99431335
40.80173253,-73.95267526,40.73361948,-73.99404635
40.76337219,-73.99047829,40.74435162,-74.00025984
40.76169539,-73.98845334,40.74455473,-74.00069651
40.76367773,-73.99120483,40.74460688,-74.0008156
40.76354887,-73.99089842,40.74459041,-74.00077591
40.76368495,-73.9889443,40.78237849,-73.95256342
40.76007284,-73.98755607,40.78239498,-73.95259952
40.79886091,-73.97201263,40.80644569,-73.95611514
40.71654034,-73.99177917,40.79552108,-73.97172818
40.76368661,-73.98864557,40.79566683,-73.97289468
40.76388364,-73.99169446,40.79704212,-73.97367786
40.76309852,-73.98982756,40.79811488,-73.96226064
40.77157028,-73.95706206,40.7982742,-73.96264701
40.77386943,-73.95774331,40.79619894,-73.97137395
40.80223506,-73.95270716,40.79881658,-73.95947915
40.78395849,-73.97632435,40.79568604,-73.97290551
40.77439842,-73.98141749,40.80011872,-73.9628374
40.78700106,-73.971447,40.79568604,-73.97290551
40.7746769,-73.94615663,40.79568604,-73.97290551
40.77255953,-73.95718715,40.79603739,-73.97299204
40.72646883,-73.9883804,40.79605387,-73.97303177
40.72608553,-73.98747475,40.79605387,-73.97303177
40.80312321,-73.95427484,40.79607858,-73.97309316
40.78801888,-73.96775525,40.79522455,-73.97135993
40.74665508,-73.98056146,40.79522455,-73.97135993
40.73687039,-73.99967435,40.7811465,-73.95353201
40.79956038,-73.96979093,40.78364697,-73.9535772
40.7392817,-73.98203716,40.78306728,-73.95220906
40.72602515,-73.98733209,40.78303705,-73.95212964
40.77363799,-73.95760179,40.78297111,-73.95197442
40.77408026,-73.957589,40.78350138,-73.95327759
40.82904949,-73.95032341,40.80029113,-73.96129503
40.80212211,-73.95269999,40.80029113,-73.96129503
40.72035792,-73.98011737,40.79570459,-73.97020761
40.78313754,-73.97414648,40.79415199,-73.97400404
40.7634054,-73.99055726,40.79436331,-73.97387395
40.77459959,-73.98189951,40.79436331,-73.97387395
40.7637043,-73.99126801,40.79436331,-73.97387395
40.77344234,-73.95774776,40.79927997,-73.96656889
40.76325528,-73.9902003,40.79932937,-73.96653275
40.78311492,-73.97233929,40.79938391,-73.96533721
40.74521062,-73.99225796,40.79884527,-73.9631704
40.78550134,-73.9727552,40.79890564,-73.96312703
40.72671726,-73.99055857,40.80011872,-73.9628374
40.77198098,-73.95803731,40.80011872,-73.9628374
40.79265024,-73.97677891,40.80096095,-73.96162333
40.72751543,-73.97645124,40.80092253,-73.96165225
40.77414261,-73.95754336,40.80100211,-73.96159441
40.79360592,-73.9742802,40.78668,-73.97055832
40.76177121,-73.98863332,40.73271285,-73.98466145
40.77173786,-73.95745999,40.78755579,-73.97140656
40.76360132,-73.96187247,40.7861719,-73.96930548
40.74640939,-73.97997799,40.78750639,-73.97144269
40.79377335,-73.97416221,40.78765184,-73.9713343
40.80276141,-73.96902175,40.77874073,-73.97591652
40.7960601,-73.9712206,40.77840569,-73.97507535
40.77024061,-73.95113392,40.80689577,-73.9433853
40.77163784,-73.95722249,40.73869467,-73.99785652
40.76354457,-73.96173884,40.73869467,-73.99785652
40.7464752,-73.98013427,40.73852174,-73.99745237
40.78823603,-73.94403646,40.73869467,-73.99785652
40.74528363,-73.99243169,40.73842018,-73.997207
40.79896151,-73.96319752,40.71974746,-74.00641417
40.78262765,-73.97293129,40.71938791,-74.00616883
40.72076366,-73.98232795,40.71803731,-74.00893199
40.79838639,-73.96176013,40.71803731,-74.00893199
40.77474187,-73.95679996,40.72040351,-74.00544019
