latitude15,longitude15,latitude05,longitude05
40.77013009,-73.9829175,40.78608338,-73.9783297
40.7825057,-73.97308773,40.72828009,-73.98480318
40.81114538,-73.96412322,40.79226005,-73.93653237
40.80738644,-73.96715782,40.71686225,-74.01220732
40.74905627,-73.9776674,40.71686225,-74.01220732
40.78218441,-73.97517231,40.79111407,-73.93896393
40.77008557,-73.98281168,40.79192345,-73.93837091
40.74899564,-73.97771193,40.79659415,-73.93201725
40.72045806,-73.98152123,40.79565572,-73.93246244
40.70824405,-74.00030329,40.79447612,-73.93356516
40.72017629,-73.98166276,40.79447612,-73.93356516
40.78232654,-73.97221369,40.79443616,-73.93570325
40.79494191,-73.97471769,40.79435371,-73.93550469
40.79180552,-73.97700458,40.79429874,-73.93537112
40.74913941,-73.97760632,40.79410027,-73.93386891
40.78811527,-73.94848207,40.79446365,-73.93576823
40.78291667,-73.97413151,40.7943812,-73.93556968
40.7822809,-73.97210495,40.79432623,-73.93543971
40.7847363,-73.97002376,40.79573388,-73.93474491
40.78299745,-73.97432279,40.79573388,-73.93474491
40.78223448,-73.97199431,40.79573388,-73.93474491
40.80395907,-73.95232605,40.7951112,-73.93540645
40.78238543,-73.97235405,40.73184403,-73.99665075
40.79062943,-73.96901141,40.73184403,-73.99665075
40.73586576,-74.00338902,40.78587448,-73.97679505
40.79161338,-73.97875707,40.76694547,-73.97104357
40.80381403,-73.95617734,40.76694547,-73.97104357
40.80416204,-73.95700881,40.76694547,-73.97104357
40.7745417,-73.9449139,40.7671211,-73.97091714
40.77664027,-73.94338808,40.76694547,-73.97104357
40.79146705,-73.97902239,40.7671211,-73.97091714
40.78594095,-73.97846344,40.76728293,-73.97049469
40.80377298,-73.95607926,40.77060625,-73.96836677
40.80130422,-73.96192009,40.76728293,-73.97049469
40.78375186,-73.95764089,40.77060625,-73.96836677
40.86264842,-73.92662307,40.77060625,-73.96836677
40.78393829,-73.95854885,40.77265341,-73.96688553
40.80423795,-73.96031734,40.77060625,-73.96836677
40.80408268,-73.9603697,40.77302927,-73.96630046
40.80455355,-73.96021091,40.77060625,-73.96836677
40.80310691,-73.96768848,40.77060625,-73.96836677
40.80417406,-73.95456553,40.76637741,-73.97146258
40.86280309,-73.92672245,40.77060625,-73.96836677
40.80439535,-73.96026426,40.77060625,-73.96836677
40.7364743,-73.97733905,40.77060625,-73.96836677
40.80431772,-73.96029044,40.77060625,-73.96836677
40.78969249,-73.97541777,40.76623197,-73.97156734
40.80423757,-73.95471578,40.77060625,-73.96836677
40.80317437,-73.96763927,40.77060625,-73.96836677
40.79786589,-73.9715983,40.76637741,-73.97146258
40.79851864,-73.97289706,40.76637741,-73.97146258
40.79813354,-73.97335465,40.77060625,-73.96836677
40.79811757,-73.97194868,40.77103975,-73.96776003
40.79824327,-73.97330987,40.7666683,-73.97124586
40.75152816,-73.99212638,40.77103975,-73.96776003
40.79801058,-73.9733926,40.77103975,-73.96776003
40.81094364,-73.96427309,40.77103975,-73.96776003
40.73689006,-74.00300515,40.77103975,-73.96776003
40.79813548,-73.97003192,40.76623197,-73.97156734
40.83935334,-73.94330075,40.72134772,-73.99482308
40.7663231,-73.95863295,40.77197011,-73.96738049
40.72755721,-74.00269084,40.77197011,-73.96738049
40.7799316,-73.97444511,40.77197011,-73.96738049
40.79323371,-73.97286717,40.77197011,-73.96738049
40.80174954,-73.96067732,40.77197011,-73.96738049
40.8013474,-73.95972678,40.77197011,-73.96738049
40.80138131,-73.95980694,40.77223629,-73.96718901
40.83800807,-73.94383393,40.77223629,-73.96718901
40.80153285,-73.96016513,40.77223629,-73.96718901
40.80164326,-73.96042612,40.77223629,-73.96718901
40.80148318,-73.96004773,40.77223629,-73.96718901
40.80144059,-73.95994706,40.77223629,-73.96718901
40.7681266,-73.97032863,40.77223629,-73.96718901
