latitude15,longitude15,latitude05,longitude05
40.7820872,-73.98096428,40.78934943,-73.93939168
40.72663958,-73.99936836,40.78934943,-73.93939168
40.80572583,-73.96071917,40.78934943,-73.93939168
40.78603546,-73.97136276,40.73300462,-74.00673297
40.72666328,-73.99941653,40.78931124,-73.96701448
40.73692076,-74.00279391,40.73297441,-74.00689173
40.74871474,-73.97791498,40.73297441,-74.00689173
40.7113977,-73.99230121,40.7227221,-73.98596973
40.80760658,-73.958356,40.77558406,-73.96444335
40.78542927,-73.97884496,40.7754385,-73.96414375
40.75896081,-73.98778779,40.77543299,-73.96408959
40.77652592,-73.98208388,40.77555934,-73.96438559
40.7369563,-74.00254935,40.77557034,-73.96445419
40.78645562,-73.97014866,40.77219386,-73.96301545
40.78351218,-73.97327909,40.77219386,-73.96301545
40.71531218,-73.99232839,40.78777578,-73.97311818
40.80926079,-73.96275741,40.785665,-73.97278681
40.80951771,-73.96257017,40.7749492,-73.94784978
40.80914313,-73.96284315,40.77322968,-73.96645561
40.80936404,-73.96268216,40.77299631,-73.96622105
40.80906389,-73.9629009,40.78629927,-73.97382294
40.7743547,-73.98222777,40.77410114,-73.98674598
40.77461094,-73.95118005,40.76962359,-73.96823004
40.71538647,-73.99229085,40.7744276,-73.94762633
40.74362197,-73.97918002,40.76855014,-73.95169239
40.74881627,-73.98161871,40.77299557,-73.94925214
40.74892044,-73.98186547,40.78111116,-73.95439502
40.74863712,-73.97927951,40.78095476,-73.95450707
40.74885317,-73.98170612,40.78111116,-73.95439502
40.74846721,-73.97887805,40.80240775,-73.94260531
40.7470954,-73.9775544,40.80240775,-73.94260531
40.74872609,-73.98140508,40.80368111,-73.94219966
40.74842157,-73.9787702,40.77324252,-73.94907143
40.74859655,-73.97918364,40.77260665,-73.951184
40.74739573,-73.97826888,40.77443189,-73.95114655
40.72930623,-73.98924592,40.73373203,-73.99431335
40.7474361,-73.97836491,40.74298872,-73.9813787
40.74773257,-73.97904972,40.74300245,-73.98141478
40.74855758,-73.97909155,40.8353919,-73.93892331
40.74807447,-73.97986061,40.76175902,-73.96515464
40.74609765,-73.97768603,40.78573577,-73.97036373
40.74802177,-73.97973561,40.78570006,-73.9702807
40.76470939,-73.96813496,40.78562043,-73.9701399
40.76464253,-73.96797609,40.78562043,-73.9701399
40.80156214,-73.9603049,40.7857962,-73.97055148
40.77263301,-73.95115168,40.7829527,-73.95392434
40.80176667,-73.96078837,40.78290324,-73.95380521
40.80159418,-73.96038064,40.78290324,-73.95380521
40.80457947,-73.95600737,40.78129209,-73.953828
40.80173103,-73.96070411,40.78326862,-73.95462826
40.80170032,-73.96063153,40.78326862,-73.95462826
40.8016628,-73.96054285,40.7831917,-73.95445137
40.74726616,-73.97959925,40.78638339,-73.96985428
40.74744993,-73.98003475,40.72299441,-74.00804155
40.86345548,-73.92878038,40.74633249,-73.98608385
40.86341615,-73.92948031,40.7489394,-73.98178486
40.77802454,-73.9547142,40.74891469,-73.98172713
40.86339856,-73.92931928,40.74885153,-73.98157556
40.8634357,-73.92965923,40.74951295,-73.98118198
40.86337705,-73.92912247,40.74909559,-73.9801896
40.77842623,-73.95701704,40.74952668,-73.98121085
40.76926339,-73.96109748,40.74892841,-73.98171269
40.80154641,-73.93490363,40.74949923,-73.98118921
40.80152272,-73.9348474,40.74944981,-73.98107373
40.76374353,-73.96776609,40.74944981,-73.98107373
40.72948944,-74.00307204,40.74949923,-73.98118921
40.84491918,-73.93937802,40.84376815,-73.93780243
40.77243441,-73.95245438,40.84360079,-73.93792186
40.73776841,-74.00640741,40.74735865,-73.9832686
40.76938216,-73.96101147,40.74888202,-73.98352447
40.84483256,-73.93917099,40.74888202,-73.98352447
40.75375405,-73.96795976,40.74888202,-73.98352447
40.77252242,-73.95239067,40.74888202,-73.98352447
40.80162609,-73.96045606,40.74488862,-73.98504118
40.7540223,-73.96859702,40.74488862,-73.98504118
40.76109938,-73.9982589,40.81075697,-73.96191029
40.73748532,-74.00635039,40.77763211,-73.97717343
40.77638833,-73.95638328,40.77362197,-73.96574054
40.7767218,-73.95717217,40.77357802,-73.96563586
40.76143187,-73.99801952,40.77251502,-73.96311276
40.77642313,-73.95620578,40.77280892,-73.96376246
40.77779694,-73.97772368,40.773578,-73.96558893
40.73768608,-74.0064094,40.77283639,-73.96383105
40.77655025,-73.95650526,40.77337749,-73.96510884
40.75380377,-73.96807787,40.78025615,-73.97753722
40.77289672,-73.96473361,40.78017103,-73.97733505
40.73638403,-74.00720173,40.77951228,-73.97727028
40.73626792,-74.00801384,40.77956168,-73.97723415
40.73758503,-74.00623581,40.84579842,-73.93631503
40.73625393,-74.00811172,40.8457463,-73.93635484
40.73631634,-74.00767517,40.84590268,-73.93623903
40.77646943,-73.95631485,40.84814863,-73.93278143
40.77276491,-73.96483039,40.84820729,-73.93455609
40.80364947,-73.93547993,40.84815242,-73.9345959
40.78668539,-73.98081045,40.84493692,-73.93691945
40.73790675,-74.00572445,40.84270361,-73.93854795
40.8634063,-73.92939014,40.84505215,-73.93683982
40.80289354,-73.93416037,40.76897501,-73.96536747
40.80339852,-73.93535804,40.76897501,-73.96536747
40.77763829,-73.95468617,40.76897501,-73.96536747
40.81496295,-73.94004707,40.78353353,-73.95136375
40.7793593,-73.95726712,40.78428002,-73.95118266
40.80011063,-73.96829112,40.76593559,-73.97178406
40.81485406,-73.94012683,40.76593559,-73.97178406
40.80808527,-73.94042265,40.8224517,-73.94675391
40.74834442,-73.97858792,40.82263828,-73.94662008
40.80811228,-73.9404872,40.82233921,-73.94683349
40.77639021,-73.95612823,40.8231596,-73.94622222
40.75344592,-73.96722778,40.82243249,-73.94674309
40.80429889,-73.93701728,40.82294283,-73.94637776
40.80075167,-73.97039407,40.82246816,-73.94671777
40.73488571,-74.00621194,40.8223584,-73.94679373
40.78828322,-73.98065961,40.82214164,-73.94694927
40.82696454,-73.95027355,40.73383315,-73.98848958
40.72323185,-74.0079082,40.73585641,-73.99324148
40.8457805,-73.93717944,40.73585641,-73.99324148
40.80236661,-73.93291032,40.73585641,-73.99324148
40.80392653,-73.93661547,40.73585641,-73.99324148
40.8456202,-73.93680055,40.73585641,-73.99324148
40.7758899,-73.95832699,40.73585641,-73.99324148
40.78351317,-73.98146021,40.73316631,-73.98993299
40.78344415,-73.98129586,40.76739996,-73.96684482
40.80388674,-73.93652142,40.73088566,-73.99313013
40.77296321,-73.96600803,40.73088566,-73.99313013
40.77605509,-73.95820662,40.76603431,-73.97141219
40.78340433,-73.98120104,40.76603431,-73.97141219
40.8185167,-73.95644436,40.73900746,-74.00546697
40.80230747,-73.93276927,40.76481708,-73.95816776
40.78336716,-73.98111255,40.7925355,-73.97471252
40.79555044,-73.93291629,40.79284856,-73.97545276
40.8012678,-73.93478967,40.79280188,-73.97534804
40.80132521,-73.93474715,40.79236272,-73.97533015
40.80781036,-73.93976578,40.79281835,-73.9753372
40.79534635,-73.9330665,40.79324125,-73.97634465
40.76961985,-73.96619725,40.79228834,-73.97408784
40.80790094,-73.9399822,40.79288151,-73.97548525
40.73681276,-74.0042063,40.79298841,-73.97484959
40.79672454,-73.93179558,40.81936879,-73.94547018
40.7956477,-73.93284471,40.81850594,-73.94338265
40.79527832,-73.93311657,40.81983138,-73.95528618
40.80773594,-73.93958796,40.81983138,-73.95528618
40.73677172,-74.00448254,40.81983138,-73.95528618
40.77610469,-73.95741779,40.79206123,-73.97742851
40.77801766,-73.97799922,40.79206123,-73.97742851
40.75294556,-73.96799037,40.7747936,-73.96453042
40.80769966,-73.93950126,40.77274061,-73.96474814
40.80793881,-73.9400727,40.77339338,-73.9632278
40.84598726,-73.93629056,40.74695959,-73.97705041
40.71271493,-74.00076923,40.74695959,-73.97705041
40.72194085,-74.00736346,40.7465312,-73.97603643
40.80777858,-73.93968984,40.7465312,-73.97603643
40.84584341,-73.93639615,40.74645157,-73.97588128
40.83923345,-73.93614857,40.7465312,-73.97603643
40.83929393,-73.93610438,40.74645157,-73.97588128
40.7960047,-73.93258712,40.74761589,-73.97864537
40.71593443,-74.0164058,40.7475747,-73.97854794
40.84590335,-73.93635215,40.7475747,-73.97854794
40.77024318,-73.96767822,40.74683914,-73.97872141
40.77020499,-73.9675876,40.77860968,-73.97953811
40.71563186,-74.0165099,40.74675914,-73.97662822
40.79667793,-73.93182945,40.74675914,-73.97662822
40.83981181,-73.93572589,40.7674184,-73.95629248
40.76956461,-73.9663321,40.76821739,-73.95699955
40.71554381,-74.01656243,40.77794932,-73.95463549
40.79685513,-73.93196401,40.77575415,-73.95623285
40.70369839,-74.01072865,40.77575415,-73.95623285
40.70362956,-74.01110917,40.74811565,-73.97983259
40.71608669,-74.01637817,40.76124552,-73.99801824
40.71577018,-74.01644619,40.76119062,-73.99805795
40.7159899,-74.01639574,40.78202438,-73.98095614
40.7728562,-73.96601771,40.78191734,-73.98101756
40.72893027,-74.00695724,40.77669238,-73.95501546
40.71664304,-74.01632504,40.77670612,-73.95504434
40.71678,-74.016287,40.77671986,-73.95507683
40.7870825,-73.97929263,40.77652555,-73.95657897
40.70361187,-74.01121484,40.77670412,-73.9570049
40.75308496,-73.96832124,40.77596861,-73.95722562
40.71752173,-74.01583512,40.77611694,-73.95753603
40.71648665,-74.01634671,40.77659696,-73.95670168
40.71710738,-74.01615134,40.77659696,-73.95670168
40.72926986,-74.00690408,40.77659696,-73.95670168
40.71568108,-74.01648723,40.77659696,-73.95670168
40.71746416,-74.01588807,40.74923824,-73.97976007
40.71691175,-74.01624675,40.748821,-73.97954726
40.71704487,-74.01618475,40.7487551,-73.97938487
40.71671125,-74.01630609,40.7487194,-73.97930548
40.71641838,-74.01635472,40.74865075,-73.97914309
40.7871617,-73.97923482,40.74854915,-73.97890132
40.73301766,-74.00692096,40.75384675,-73.96801018
40.78355217,-73.98128609,40.75387696,-73.96807874
40.82734069,-73.95041023,40.75387696,-73.96807874
40.78342708,-73.98099005,40.75406372,-73.96851539
40.82944841,-73.94960443,40.75097114,-73.97136091
40.71717084,-74.01611702,40.75097114,-73.97136091
40.85094566,-73.93635178,40.76783355,-73.95816226
40.71657505,-74.01633521,40.74878228,-73.97797732
40.79739546,-73.93156765,40.74811578,-73.98059771
40.82934155,-73.94960948,40.76821947,-73.96300683
40.78347616,-73.98110619,40.70421445,-74.01155941
40.82938256,-73.94970764,40.70421445,-74.01155941
40.82730156,-73.95031731,40.70421445,-74.01155941
40.82760789,-73.95104481,40.77589863,-73.96110341
40.83988381,-73.93567327,40.77589863,-73.96110341
40.78760297,-73.98077303,40.77601674,-73.96138496
40.82939925,-73.94948744,40.73486288,-73.99445759
40.70711399,-74.01726648,40.73486288,-73.99445759
40.82928864,-73.94948284,40.73486288,-73.99445759
40.78325831,-73.98085338,40.73498094,-73.99529111
40.77615449,-73.95813419,40.73496996,-73.99530554
40.82949492,-73.94971509,40.84871224,-73.93442185
40.77262386,-73.96324192,40.7346324,-73.99644941
40.77266556,-73.9633399,40.73486297,-73.99700147
40.82931687,-73.94929141,40.73486297,-73.99700147
40.77258055,-73.96314017,40.7687761,-73.96132057
40.80501826,-73.93321853,40.7687761,-73.96132057
40.8078636,-73.93989298,40.76617554,-73.96592126
40.82907153,-73.95016473,40.73458573,-73.99638446
40.82935274,-73.94937678,40.76882315,-73.96250107
40.80498032,-73.9331285,40.76883963,-73.96253716
40.7481027,-73.97970247,40.80162144,-73.93495586
40.8438934,-73.94094957,40.80162144,-73.93495586
40.82927435,-73.94919023,40.80037417,-73.93780325
40.74818176,-73.97988914,40.80026698,-73.93755052
40.80494663,-73.93304859,40.80034669,-73.93774187
40.7479741,-73.97939883,40.76924277,-73.96150803
40.7078854,-74.01670476,40.73041318,-73.98834584
40.70777704,-74.01678415,40.76924277,-73.96150803
