latitude15,longitude15,latitude05,longitude05
40.70807232,-74.01779961,40.8349923,-73.94674749
40.73951749,-74.00396884,40.73240902,-74.00639735
40.73986146,-73.98536217,40.83334211,-73.94541898
40.7398883,-73.98542513,40.83334211,-73.94541898
40.70819667,-74.01770609,40.78609035,-73.94263743
40.77098167,-73.95762928,40.78609035,-73.94263743
40.71846392,-73.98291922,40.78609035,-73.94263743
40.73963797,-74.00424989,40.78875775,-73.97050323
40.72457568,-73.99390133,40.78875775,-73.97050323
40.70793564,-74.01785188,40.78875775,-73.97050323
40.71593877,-73.99624627,40.79589729,-73.9325272
40.74455271,-73.98138805,40.79582321,-73.93258145
40.80521641,-73.96208728,40.79596862,-73.93247657
40.78853777,-73.94362576,40.79596862,-73.93247657
40.78845662,-73.9434339,40.84185682,-73.93593932
40.74464396,-73.9816046,40.72555765,-73.9878885
40.80385376,-73.95627225,40.72544509,-73.98761072
40.78835052,-73.94318303,40.72545059,-73.98766844
40.71576385,-73.9963516,40.72547529,-73.98773338
40.77267548,-73.96138372,40.76960067,-73.96491226
40.76253014,-73.98878529,40.78494904,-73.97459624
40.76150253,-73.98799549,40.78494904,-73.97459624
40.80356873,-73.95278783,40.78505065,-73.97484175
40.80408682,-73.9568291,40.78499204,-73.97076128
40.80404418,-73.95672722,40.78511289,-73.97105011
40.76207846,-73.98936274,40.7754104,-73.96210742
40.76395405,-73.99186189,40.79093168,-73.97091757
40.78763764,-73.97074354,40.79103605,-73.9711631
40.78838816,-73.94327201,40.77080078,-73.96714279
40.74470525,-73.98148869,40.72617004,-73.99128339
40.78842606,-73.94336163,40.72617004,-73.99128339
40.80083357,-73.95997285,40.72591748,-73.99068813
40.80392633,-73.95644563,40.76389404,-73.99378012
40.80396791,-73.95654498,40.72388311,-73.98581435
40.78779528,-73.9477245,40.72388311,-73.98581435
40.80400975,-73.95664496,40.72388311,-73.98581435
40.8025767,-73.95250445,40.79237804,-73.97044384
40.79038588,-73.96918564,40.7917496,-73.97085221
40.77338438,-73.95778968,40.7917496,-73.97085221
40.78825576,-73.94295898,40.7917496,-73.97085221
40.77379171,-73.95748994,40.76387757,-73.99374402
40.80069671,-73.96007335,40.747228,-74.00516088
40.73792599,-73.97758097,40.74738169,-74.0055254
40.77244678,-73.95520655,40.7474997,-74.00575639
40.78901477,-73.95509125,40.79130468,-73.96979788
40.7895873,-73.95466995,40.79130468,-73.96979788
40.73053656,-73.98612566,40.79130468,-73.96979788
40.78152603,-73.95260737,40.79130468,-73.96979788
40.78935254,-73.9548427,40.791442,-73.97012284
40.7892895,-73.95484978,40.79145848,-73.97016256
40.79034401,-73.95407379,40.75437847,-73.96537867
40.79041641,-73.95405985,40.75490546,-73.96539284
40.77405926,-73.95729526,40.77541103,-73.96407878
40.77103479,-73.94736803,40.7951564,-73.97329217
40.79222411,-73.97743759,40.79478331,-73.9741591
40.72970427,-74.00421652,40.7951564,-73.97329217
40.77331077,-73.95784291,40.7951564,-73.97329217
40.70859119,-74.01814005,40.79478331,-73.9741591
40.7887848,-73.95526048,40.79482176,-73.97424937
40.78889499,-73.95517939,40.79482176,-73.97424937
40.78981056,-73.95450566,40.8013659,-73.95799309
40.78014059,-73.98330592,40.77197159,-73.96320332
40.76318108,-73.988383,40.77197159,-73.96320332
40.78769047,-73.97086851,40.77197159,-73.96320332
40.79071238,-73.96895207,40.77197159,-73.96320332
40.80251035,-73.9525004,40.78536038,-73.97298193
40.7905161,-73.96909248,40.78536038,-73.97298193
40.78871218,-73.9552746,40.78540978,-73.9729458
40.78882717,-73.95518999,40.78623062,-73.97366047
40.73839561,-73.97992413,40.78640639,-73.97411901
40.76387244,-73.98851318,40.77201087,-73.96595077
40.78912017,-73.95501369,40.77201087,-73.96595077
40.78970755,-73.95458146,40.77201087,-73.96595077
40.79066038,-73.96895022,40.77201087,-73.96595077
40.79872872,-73.97170023,40.80468942,-73.95705906
40.78868419,-73.95533451,40.8039673,-73.95637323
40.77876058,-73.98634361,40.80468942,-73.95705906
40.73787788,-73.97761646,40.78624984,-73.97370019
40.73846881,-73.98010059,40.78611253,-73.97337524
40.79005203,-73.95432797,40.78614549,-73.97345828
40.78994204,-73.95436959,40.76116034,-73.99510877
40.79023046,-73.95415735,40.78624984,-73.97370019
40.79043854,-73.96910892,40.76106152,-73.99487053
40.78905714,-73.95502077,40.7609627,-73.99463591
40.78951468,-73.95468408,40.77216006,-73.94678329
40.70868098,-74.01836049,40.77049455,-73.94799045
40.70860048,-74.01826841,40.7713177,-73.94739411
40.70863314,-74.01832189,40.7713177,-73.94739411
40.7891841,-73.95492734,40.7713177,-73.94739411
40.79002109,-73.95431142,40.7713177,-73.94739411
40.7893973,-73.95477045,40.7713177,-73.94739411
40.79030739,-73.95414005,40.7713177,-73.94739411
40.80271269,-73.95251276,40.7713177,-73.94739411
40.80337213,-73.95486513,40.74767534,-74.00621115
40.80352608,-73.95523023,40.74744218,-73.9976397
40.8027445,-73.95307762,40.74744218,-73.9976397
40.7383625,-73.9798443,40.74790332,-74.00028511
40.74360835,-73.98078643,40.74790332,-74.00028511
40.80297322,-73.95291362,40.78587406,-73.97482339
40.70858647,-74.01820581,40.78587406,-73.97482339
40.76364718,-73.99113218,40.72393571,-73.9900354
40.73832255,-73.97974799,40.72403454,-73.99023021
40.73843281,-73.98001379,40.72290893,-73.98754986
40.7899404,-73.95441011,40.72263721,-73.98770143
40.79796955,-73.97159868,40.72007083,-73.98743134
40.73565395,-73.97927663,40.72007083,-73.98743134
40.86256874,-73.92657188,40.7205182,-73.98717872
40.78923516,-73.95492908,40.77179065,-73.94928916
40.78963494,-73.95459558,40.77179065,-73.94928916
40.73059462,-73.98608324,40.77362886,-73.98527302
40.80341155,-73.95495862,40.77362886,-73.98527302
40.70861933,-74.01807269,40.77362886,-73.98527302
40.78894215,-73.95510538,40.77362886,-73.98527302
40.78974753,-73.95451273,40.77362886,-73.98527302
40.78986012,-73.95442988,40.77362886,-73.98527302
40.78367128,-73.97408574,40.77362886,-73.98527302
40.8630113,-73.92685621,40.85566011,-73.93145802
40.79828468,-73.97234381,40.77049455,-73.94799045
40.80281343,-73.9530282,40.7713177,-73.94739411
40.73849562,-73.98016522,40.77324252,-73.94907143
40.79010446,-73.95425007,40.77324252,-73.94907143
40.78184888,-73.95192189,40.77301709,-73.94825926
40.79153715,-73.97890285,40.77303081,-73.94824842
40.78371918,-73.97405048,40.77438638,-73.94752527
40.86230651,-73.92640341,40.77593795,-73.9492824
40.73573368,-73.97922012,40.77494604,-73.94693632
40.79475134,-73.97398423,40.76790957,-73.95593476
40.7980838,-73.97186884,40.76790957,-73.95593476
40.79077802,-73.97819157,40.80386567,-73.95617103
40.86271256,-73.92666428,40.80391787,-73.95629741
40.74736422,-73.98423968,40.8039893,-73.95646713
40.79492529,-73.9743983,40.80411044,-73.95748567
40.78532044,-73.97288597,40.80386567,-73.95617103
40.7852656,-73.97292562,40.80386567,-73.95617103
40.79504878,-73.97469225,40.80391787,-73.95629741
40.79819405,-73.97212952,40.80402501,-73.9565538
40.8028691,-73.95298828,40.80595439,-73.95613353
40.80358069,-73.95535973,40.80595439,-73.95613353
40.79496513,-73.97449312,40.77087286,-73.95331534
40.74083577,-73.9745135,40.77087286,-73.95331534
40.78850672,-73.94329497,40.77087286,-73.95331534
40.78847784,-73.94322602,40.77087364,-73.95528294
40.78782825,-73.94167537,40.80898371,-73.95394605
40.7974494,-73.96086738,40.77118681,-73.95598313
40.79059466,-73.9777588,40.77121703,-73.9560481
40.73580422,-73.97917011,40.77117307,-73.95594704
40.78537096,-73.97284945,40.7714435,-73.95265425
40.79499753,-73.97457024,40.76953648,-73.95408164
40.78841371,-73.94307295,40.76937439,-73.95369546
40.78845425,-73.94316973,40.76940184,-73.9537171
40.79547348,-73.97399044,40.85566011,-73.93145802
40.72662806,-73.99034718,40.73167045,-73.99028321
40.78862052,-73.94356665,40.73167045,-73.99028321
40.79053286,-73.95397575,40.72483712,-73.97832075
40.79066279,-73.9538819,40.72488927,-73.97828105
40.7904693,-73.95398251,40.72488927,-73.97828105
40.78836628,-73.94295973,40.7250457,-73.97816916
40.7664907,-73.98459785,40.77384412,-73.95022271
40.74304905,-73.97781673,40.77197562,-73.95179822
40.78853401,-73.94336012,40.77384412,-73.95022271
40.80383519,-73.9575928,40.76741983,-73.95295675
40.7541341,-73.96859559,40.76741983,-73.95295675
40.73630757,-73.97879971,40.84180717,-73.9355129
40.74302595,-73.97776177,40.76934896,-73.95193731
40.78120936,-73.98521118,40.7941347,-73.97058391
40.78802762,-73.94137843,40.78074417,-73.9564715
40.78726055,-73.94163282,40.78074417,-73.9564715
40.73591094,-73.9760036,40.78074417,-73.9564715
40.76708396,-73.98611519,40.81044579,-73.95184261
40.78126431,-73.98518826,40.81049799,-73.951969
40.79626299,-73.97143734,40.80234457,-73.94250062
40.7909534,-73.95363287,40.80239679,-73.94262699
40.78159554,-73.9850501,40.80228962,-73.94237424
40.7277964,-74.00203428,40.80218244,-73.94211788
40.78791275,-73.94146255,40.79357817,-73.97325307
40.78951175,-73.94203825,40.79357817,-73.97325307
40.78786526,-73.94149733,40.79357817,-73.97325307
40.78712645,-73.9417309,40.79357817,-73.97325307
40.79130427,-73.95338001,40.79357817,-73.97325307
40.7915497,-73.9532104,40.77322847,-73.98826975
40.79150059,-73.95328309,40.80240775,-73.94260531
40.7806927,-73.98460852,40.7719145,-73.9500653
40.73703428,-74.00195484,40.77220191,-73.9879811
40.79114448,-73.95353399,40.77220191,-73.9879811
40.79126189,-73.95344919,40.77220191,-73.9879811
40.79162014,-73.95320047,40.77220191,-73.9879811
40.72197306,-74.00522119,40.77394026,-73.95040316
40.7088087,-74.01833042,40.77384412,-73.95022271
40.79501942,-73.97350032,40.77384412,-73.95022271
40.74188661,-73.97862413,40.77384412,-73.95022271
40.72919521,-73.98924299,40.77384412,-73.95022271
40.7914282,-73.95329437,40.7719145,-73.9500653
40.76699956,-73.96244218,40.81098427,-73.95308852
40.76694423,-73.96248291,40.81112713,-73.95341715
40.86174208,-73.9260408,40.81107493,-73.95329436
40.79102658,-73.95361915,40.78236279,-73.95447
40.86158173,-73.92593779,40.78236279,-73.95447
40.7993327,-73.97118523,40.78858998,-73.96917436
40.79083069,-73.95372149,40.79049722,-73.96792756
40.86200628,-73.92621054,40.79049722,-73.96792756
40.7907855,-73.95379328,40.79049722,-73.96792756
40.7909082,-73.95370465,40.79049722,-73.96792756
40.86215035,-73.92630309,40.79049722,-73.96792756
40.76664189,-73.98644379,40.7325737,-73.99346913
40.7953014,-73.97358326,40.7947228,-73.97358127
40.79592041,-73.97456947,40.7947228,-73.97358127
40.76666089,-73.96269148,40.74469471,-74.00107184
40.72197182,-74.00522041,40.74426653,-74.00005774
40.74183719,-73.97850707,40.74418144,-73.99985565
40.79543479,-73.9738989,40.74418144,-73.99985565
40.76686951,-73.96253792,40.74491701,-74.00249013
40.79585704,-73.97441913,40.79352827,-73.97118369
40.7907152,-73.95380491,40.79431026,-73.97016851
40.79118727,-73.95346395,40.80713176,-73.95582932
40.72898262,-73.98873908,40.79644656,-73.97389841
40.801845,-73.96454702,40.79684099,-73.96124648
40.78232881,-73.97865092,40.79916143,-73.96481
40.74583101,-73.97648162,40.79890598,-73.96419973
40.76751724,-73.96237524,40.79890598,-73.96419973
40.72039668,-74.00585206,40.72450944,-74.00903388
40.72891443,-73.98674915,40.72450944,-74.00903388
40.72733931,-74.0027795,40.71903665,-74.00468973
40.72747726,-74.00266665,40.71913272,-74.00461758
40.7457174,-73.97621493,40.71922604,-74.00454544
40.78229372,-73.97856752,40.71908331,-74.00465366
40.77988255,-73.97340967,40.71917938,-74.00458151
40.76537647,-73.95807459,40.71927545,-74.00450937
40.76544338,-73.95823301,40.79794124,-73.96011897
40.72138902,-74.00538363,40.79794124,-73.96011897
40.72894481,-73.98682108,40.79794124,-73.96011897
40.76760887,-73.96230971,40.79887233,-73.96197488
40.72889903,-73.98854093,40.7994629,-73.96337232
40.76764938,-73.96228074,40.79985569,-73.96430758
40.842107,-73.93727072,40.79619894,-73.97137395
40.79814852,-73.96945092,40.79899249,-73.96016529
40.79059346,-73.95389284,40.79886613,-73.9598692
40.7811539,-73.98523431,40.78586486,-73.97071757
40.72728035,-74.00282773,40.744829,-73.9739475
40.72452234,-73.99050282,40.744829,-73.9739475
40.74556426,-73.97511238,0,0
40.74562763,-73.97506543,40.73041052,-73.98929477
40.72756592,-74.00278104,40.7812564,-73.95379191
40.84262922,-73.9360574,40.78310024,-73.95228486
40.78449458,-73.9813022,40.80028498,-73.95937713
40.79577627,-73.97470695,0,0
40.72553295,-73.99711683,40.79546016,-73.96962625
40.74526332,-73.97897669,40.83474829,-73.9473295
40.72043429,-74.00623024,40.7951564,-73.97329217
40.78452196,-73.98136687,40.7951564,-73.97329217
40.79753005,-73.96990332,40.79549687,-73.97382655
40.86323466,-73.92717093,40.79549687,-73.97382655
40.72130567,-74.00537847,40.79549687,-73.97382655
40.76896626,-73.96075549,40.79549687,-73.97382655
40.76756306,-73.96234247,40.79843306,-73.96163201
40.78685041,-73.97897795,40.79938391,-73.96533721
40.74518303,-73.9787864,40.79938391,-73.96533721
40.86186986,-73.92612289,40.79938391,-73.96533721
40.76741307,-73.96244974,40.77970012,-73.9845423
40.7806116,-73.95627767,40.77970012,-73.9845423
40.72529908,-74.00022839,40.79873568,-73.9637953
40.74523629,-73.97891263,40.79773647,-73.9633805
40.74580865,-73.97493132,40.79873568,-73.9637953
40.72775904,-74.00195734,40.79966026,-73.962574
40.78957829,-73.98051226,40.80082923,-73.96169564
40.81393091,-73.94267016,40.8009003,-73.96083235
40.79775816,-73.96973564,40.78271391,-73.94751871
40.78225678,-73.97847968,40.78277161,-73.94765588
40.79922036,-73.97065902,0,0
40.79581763,-73.9748048,40.78277161,-73.94765588
40.73279497,-73.98623406,40.78642732,-73.96991204
40.78063725,-73.95633823,40.78707687,-73.94502356
40.72724247,-74.00593951,40.78725494,-73.9443084
40.76237462,-73.97064543,40.82299394,-73.94416649
40.76242491,-73.97076395,40.82299394,-73.94416649
40.766459,-73.96314947,40.82274421,-73.94426425
40.79585764,-73.97489949,40.82281007,-73.94423168
40.76240137,-73.97070847,40.82310369,-73.94409052
40.72918194,-74.0042588,40.80734367,-73.9444397
40.75481171,-73.96824233,40.81787856,-73.94581101
40.8150936,-73.94516832,40.81787856,-73.94581101
40.79572879,-73.97459458,40.81789228,-73.94580016
40.75224513,-73.96803398,40.81789228,-73.94580016
40.76636399,-73.9632189,40.80532388,-73.94511686
40.729207,-74.00417793,40.80532388,-73.94511686
40.75220129,-73.96792975,40.80540893,-73.94505177
40.81388417,-73.94255928,40.80585891,-73.94471908
40.81420962,-73.94307544,40.78553298,-73.94801843
40.81387739,-73.94228644,40.76882468,-73.9523065
40.80396884,-73.9562875,40.7659881,-73.99098938
40.76235188,-73.97059184,40.7659881,-73.99098938
40.73649101,-74.00644582,40.73742375,-73.99483627
40.73652447,-74.00620736,40.73742375,-73.99483627
40.84084161,-73.93723857,40.73722885,-73.99437801
40.78058462,-73.95621395,40.73742375,-73.99483627
40.72722656,-74.00577269,40.71803194,-74.00722928
40.81411382,-73.94284794,40.71803194,-74.00722928
40.78066503,-73.95640384,40.71803194,-74.00722928
40.72723434,-74.00585431,40.71803194,-74.00722928
40.8141689,-73.94297875,40.72268412,-74.00966137
40.76617876,-73.96335424,40.72268412,-74.00966137
40.78222701,-73.97840891,40.72268412,-74.00966137
40.80294164,-73.93822642,40.74965155,-74.00647119
40.84099746,-73.93760662,40.82212458,-73.94568109
40.80561199,-73.95234267,40.82212458,-73.94568109
40.80289878,-73.9381247,40.82212458,-73.94568109
40.80285219,-73.93801414,40.76612823,-73.99326007
40.75652325,-73.96437265,40.80666938,-73.94075217
40.81403851,-73.94266909,40.80664464,-73.94069079
40.78544913,-73.98203081,40.76511814,-73.99284863
40.84066036,-73.93681054,40.76518403,-73.99300025
40.76225085,-73.97051455,40.74791035,-73.98332621
40.8407578,-73.93704065,40.74890427,-73.98570436
40.78180673,-73.98133974,40.74894271,-73.98579819
40.72782261,-74.00224376,40.74893172,-73.98572961
40.81431818,-73.94333328,40.74908273,-73.98609771
40.72549829,-74.00046104,40.74837737,-73.9864732
40.80424321,-73.95693893,40.80616647,-73.93955698
40.80413224,-73.95667545,40.78970542,-73.97352909
40.77906681,-73.95683267,40.78970542,-73.97352909
40.80999572,-73.94106758,40.80768889,-73.94316788
40.75590248,-73.96500807,40.80791971,-73.94372037
40.78994671,-73.9410845,40.80836942,-73.94285303
40.72613888,-74.00582327,40.80765041,-73.94307761
40.84993626,-73.94067247,40.80801995,-73.94107969
40.72619315,-74.00581507,40.80807208,-73.94103991
40.72739757,-74.00273185,40.80819007,-73.94097839
40.7203869,-74.0057606,40.80730142,-73.94224709
40.80994724,-73.9409526,40.80730142,-73.94224709
40.74574337,-73.97497969,40.80730142,-73.94224709
40.78998328,-73.94117096,40.80742182,-73.9415173
40.76103525,-73.99494167,40.80760275,-73.94108006
40.78521969,-73.98226793,40.80742182,-73.9415173
40.76097485,-73.99479833,40.80354907,-73.94732168
40.81044506,-73.94335155,40.7479737,-73.9848853
40.81067676,-73.94318191,40.80739115,-73.94057092
40.80905212,-73.94245033,40.80801995,-73.94107969
40.81076119,-73.9431201,40.80801995,-73.94107969
40.80175889,-73.95883448,40.80674808,-73.93904713
40.73013105,-74.0046598,40.75136269,-73.97986409
40.7248971,-74.00513963,40.75136269,-73.97986409
40.78417909,-73.98141049,40.75050615,-73.9788646
40.71645626,-74.00924643,40.75050615,-73.9788646
40.78590598,-73.98155477,40.75050615,-73.9788646
40.78980816,-73.94075696,40.72193761,-73.9910278
40.78989545,-73.94096333,40.72124305,-73.98948023
40.81037598,-73.94340213,40.72124305,-73.98948023
40.79100738,-73.97946928,40.7212952,-73.98945136
40.76133415,-73.99435549,40.72131164,-73.98917358
40.7429379,-73.97921425,40.72165192,-73.98843396
40.7601616,-73.99648502,40.72222005,-73.98810556
40.78963583,-73.94207522,40.72239571,-73.98801534
40.77910115,-73.95691414,40.78099846,-73.98515584
40.77923667,-73.95723559,40.78099846,-73.98515584
40.76013473,-73.99642124,40.78099846,-73.98515584
40.78599735,-73.98147429,40.78099846,-73.98515584
40.74129984,-73.97559257,40.78360703,-73.97536228
40.80544538,-73.95805203,40.78371138,-73.97560418
40.80281113,-73.93595205,40.78390361,-73.97604826
40.74520992,-73.97885015,40.78390361,-73.97604826
40.74135699,-73.97572834,40.78404365,-73.97636959
40.80121447,-73.93800604,40.78341756,-73.97496875
40.78578574,-73.98167407,40.78341756,-73.97496875
40.84096119,-73.93778519,40.78369766,-73.97561502
40.76489997,-73.98775856,40.78378553,-73.9758172
40.80125536,-73.93810341,40.78392284,-73.97613853
40.78963836,-73.98046862,40.78402719,-73.97638043
40.83626364,-73.94418064,40.78404641,-73.97642014
40.73800006,-74.00571101,40.84468873,-73.93481978
40.76608806,-73.96342051,40.84443111,-73.9354959
40.77287169,-73.94640533,40.84430216,-73.93559
40.72509746,-74.00620087,40.844689,-73.93530771
40.84070436,-73.93717762,40.84443111,-73.9354959
40.74802612,-73.97628521,40.81309016,-73.94247688
40.78342665,-73.98169107,40.80979076,-73.94773939
40.77684839,-73.95720762,40.80979076,-73.94773939
40.74647425,-73.97741567,40.80979076,-73.94773939
40.74599696,-73.98071819,40.80979076,-73.94773939
40.77679459,-73.95708089,40.80979076,-73.94773939
40.76219123,-73.97055775,40.81067974,-73.94706678
40.72510263,-74.00625528,40.81067974,-73.94706678
40.7376671,-74.00264394,40.74742741,-73.98425024
40.76115035,-73.994489,40.74724619,-73.98377389
40.77975836,-73.94710695,40.74696338,-73.98310269
40.71615522,-74.01221723,40.74696338,-73.98310269
40.80601906,-73.95136396,40.7475288,-73.98312059
40.7275781,-74.00290739,40.81314642,-73.94529104
40.74643521,-73.97788753,40.81314642,-73.94529104
40.74652159,-73.97738131,40.81299826,-73.94539954
40.71636769,-74.01268785,40.81299826,-73.94539954
40.77986123,-73.94703086,40.78793449,-73.97113194
40.71624682,-74.01242012,40.78793449,-73.97113194
40.78533862,-73.98214502,40.80168108,-73.94994544
40.80253247,-73.93725539,40.80168108,-73.94994544
40.78388934,-73.98207575,40.80168108,-73.94994544
40.72565302,-74.00905829,40.78802231,-73.9710669
40.71612007,-74.01213936,40.78806621,-73.97103438
40.72572103,-74.00904632,40.78819794,-73.97093682
40.71621923,-74.01235901,40.78821165,-73.97090432
40.72550339,-74.00908463,40.78826654,-73.97086096
40.72494052,-74.00936473,40.78826654,-73.97086096
40.73808414,-74.00247973,40.78802231,-73.9710669
40.80292356,-73.9359611,40.78815403,-73.97096934
40.72544898,-74.00909421,40.78824184,-73.9709043
40.80295469,-73.93603503,40.78826654,-73.97086096
40.81232302,-73.96096629,40.78826654,-73.97086096
40.72735362,-73.99019592,40.80550888,-73.93657754
40.77395584,-73.985156,40.80550888,-73.93657754
40.80287805,-73.93611138,40.80550888,-73.93657754
40.77250184,-73.96477614,40.80550888,-73.93657754
40.7774211,-73.95686099,40.80550888,-73.93657754
40.80289004,-73.93588148,40.80550888,-73.93657754
40.82869247,-73.94975004,40.81195012,-73.94614096
40.76231715,-73.99737074,40.81173004,-73.94506461
40.77406343,-73.98507695,40.81173004,-73.94506461
40.79214075,-73.93637856,40.81324041,-73.94672154
40.73276086,-74.00395045,40.81336955,-73.94702851
40.78572627,-73.9817364,40.81261022,-73.943254
40.77280476,-73.94645504,40.81274487,-73.94357901
40.77383554,-73.98524438,40.81279433,-73.9437018
40.72498893,-74.00935616,40.81286303,-73.9438643
40.79138329,-73.97914604,40.74965155,-74.00647119
40.85065726,-73.94043147,40.74965155,-74.00647119
40.80792321,-73.94106156,40.75094161,-74.00597324
40.80727175,-73.93764842,40.78913187,-73.9739735
40.77445507,-73.94786889,40.78971366,-73.97354714
40.73781437,-74.00464223,40.78971366,-73.97354714
40.85662264,-73.92893164,40.7898591,-73.97344236
40.85662391,-73.92928493,40.7899579,-73.97337009
40.73699681,-74.00379755,40.79005395,-73.97329782
40.73721847,-74.0037531,40.79010334,-73.97326169
40.85645658,-73.92926093,40.78925536,-73.97385789
40.72266538,-73.98485167,40.77557107,-73.9784992
40.85661588,-73.92885698,40.77349287,-73.96543372
40.72218309,-73.99441257,40.77332257,-73.96502583
40.85661145,-73.92938693,40.75017041,-74.00413972
40.79792523,-73.97174001,40.75017041,-74.00413972
40.77835311,-73.95312905,40.75017041,-74.00413972
40.80716133,-73.937729,40.75017041,-74.00413972
40.85663084,-73.92917341,40.7215202,-73.98874784
40.85632738,-73.92896014,40.7215147,-73.98866848
